Name,Salesforce Account ID,Infrastructure Project ID,Contract Start Date,Live,Salesforce Opportunity ID,SFDC Magento Account ID,Status
Doorstep Market – Commerce Cloud,,52qzud7uomh4m,6/4/20,9/22/20,0061C00000i3GtZQAU,0011C00002l5rDcQAI,Decommission Submitted
Bole Sverige AB,,4lbe5t4eeqedo,6/1/20,9/16/20,0061C00000Ww5OZQAZ,0011C00002kJNOtQAO,Live
Enterprise - Canon_CommerceCloud - DR2680498 (Canon SG),0011400001vdeBjAAI,i3iawven4cc4k,6/1/20,9/14/20,0061C00000i6Qj3QAE,0011500001IipfMAAR,Live
Rain Bird Corporation,,6wojfmrxmrrky,6/2/20,9/10/20,0061C00000X8yTaQAJ,0011500001IgKDHAA3,Live
Unilever NV #12 - Argentina CBD [Small],,mr3mfgks3ppn2,6/8/20,9/4/20,0061C00000iS7PcQAK,0011C00001pBxPKQA0,Live
Roberta Roller Rabbit LLC,,u6xlmfuox5g3g,6/22/20,8/31/20,0061C00000h94RSQAY,0011500001R0LntAAF,Decommission Submitted
Glenway Products (Pro),,e6frzlslbga5e,6/17/20,7/21/20,0061C00000iTCOwQAO,0011C00002N6qVbQAJ,Live
Bike Stop Ltd (Pro),,yas5ijfmapj4c,6/18/20,7/13/20,0061C00000iTbcnQAC,0011500001i870FAAQ,Live
Datos Seguros S.A. de C.V. - Cruz Azul FC,,5m7ec7hzxdyzq,6/15/20,7/10/20,0061C00000i5CCCQA2,0011C00002ZhTpyQAF,Live
Grupo Converse de Mexico SA de CV,,htpggarrvbnw2,6/8/20,6/29/20,0061C00000iRbB2QAK,0011C00002moZztQAE,Live
Pon Bicycle Holding B.V. Instance #6 (Dealerportal),,wfx5c2dz2ke2u,6/30/20,6/23/20,,0011500001LQfy6AAD,Live
Mercedes Medical - Cloud Pro,0015Y0000322P6mQAE,gdvif7kuxsgpc,5/2/22,,0066O00000nJgoeQAC,0016O000037Iv6hQAC,Current
Content Stuff,0015Y00002yJehEQAS,uxrp2t5cbm5d2,5/2/22,,0066O00000nJdTyQAK,0016O000037Io5BQAS,Current
Phoebe Philo,0015Y00003DBfCiQAL,siquko5us75xw,5/6/22,,0066O00000nJjVjQAK,0016O000037IzHyQAK,Current
Covento A/S_DR3277540 – Adobe Commerce + AMS,,hw3qc4vhpvemq,5/16/22,,0066O00000nKcZ1QAK,0016O000037J93iQAC,Live
Merkos 302-Cloud Pro,0013000000iXxAOAA0,23qr7vayz4g6a,5/30/22,,0066O00000ihzRZQAY,0011C00002f7j0UQAQ,Decommission Submitted
Signify Netherlands B.V_DR3323242 – Adobe Commerce,0011O00002SskAGQAZ,mqsvzj45mriya,5/1/22,,0066O00000nKw60QAC,0011C000023qrCwQAI,Live
Midwich Ltd - Cloud Pro,0011O000020ozpGQAQ,ymjvetm4sspte,5/31/22,,0061C00000i7Y04QAE,0011C00002upNsPQAU,Current
Hair Gallery Europe S.R.L_DR3279867 – Adobe Commerce + MBI,0015Y00002yKkQNQA0,sta2ipcieesdu,5/16/22,,0066O00000nLL9nQAG,0011500001IgtgWAAR,Current
Brunswick Corporation_DR3307713_Mercury Marine – Adobe Commerce,001a0000019thaXAAQ,d3i65fit2lg24,5/23/22,,0066O00000nL75NQAS,0011C000020Hux5QAC,Current
Lemo SA_DR2464400 – Adobe Commerce,0011400001uDYOgAAO,4mlmd3y4gwpmg,5/15/22,10/25/23,0066O00000nJiaEQAS,0011C00002gEb8XQAS,Live
Time Wholesale,0015Y00003244tTQAQ,mixavdy2r2tvq,5/2/22,9/17/23,0066O00000nJiQSQA0,0016O000037Iy83QAC,Live
Industrias Pugliese - Cloud Pro,0015Y00002yIr4NQAS,zl4pv456hihxc,5/2/22,9/6/23,0066O00000nJdMzQAK,0016O00003NcvSeQAJ,Live
PC-ARTS,0011O00002KxHMZQA3,akv3yflkkxgfw,5/5/22,8/22/23,0066O00000nJltuQAC,0011C00001yTJFHQA4,Live
Brewes,0015Y00002twpk7QAA,buwynney3767a,5/30/22,5/12/23,0066O00000ii2oEQAQ,0016O000037IMLfQAO,Live
C.H. Hanson Cloud,0015Y00002Y3AeDQAV,ibneqtmxr4272,5/2/22,4/17/23,0061C00000kmKgqQAE,0011C00002zKmUcQAK,Live
Ramirez y Sanchez (Drogueria Ñuñoa) - Cloud Pro,0015Y00003DDBh2QAH,6hhvfuswijx64,5/9/22,4/3/23,0066O00000nKcPDQA0,0016O000037J5REQA0,Live
Royal Denim (Bensimon) - Cloud Pro,0015Y00002yHX3ZQAW,w56fxb6qoxhog,5/20/22,4/3/23,0066O00000nJaNiQAK,0016O000037IkeEQAS,Live
Better Drinks,0015Y0000322P3cQAE,d4ogsdnrlbh7u,5/2/22,3/30/23,0066O00000nJgADQA0,0016O000037IuszQAC,Live
Resources Intl. Inc. (Formerly Mishimoto Cloud),0011O00002SsvnQQAR,pjs6hecc2k6im,5/3/22,2/20/23,0066O00000nJg9ZQAS,0011500001IgsHPAAZ,Live
Styleways GmbH,0015Y00002tyRb4QAE,f77hrcxxxtoxg,5/1/22,2/3/23,0066O00000iiAbNQAU,0016O000037IcsxQAC,Live
"WAVE Electronics, Inc - Cloud Pro (AZURE)",001a000001DARRMAA5,nb2kvxxfttoqy,5/2/22,1/16/23,0066O00000nJdlgQAC,0011C00002f8b6mQAA,Live
Wildcraft India Pvt Ltd_DR3244030 – Adobe Commerce + MBI,0011400001rx4voAAA,zga5bv7cn44tu,5/25/22,1/9/23,0066O00000nK6fNQAS,0011C00002f8cK1QAI,Live
Ferro Technologies Cloud Pro,0015Y00003DDBhmQAH,kk2a2bqpd77rk,5/16/22,12/8/22,0066O00000nK1lIQAS,0016O000037JB0XQAW,Decommission Submitted
MERLYN Industries Cloud Pro + B2B,0015Y00002qOURxQAO,yn6hxotaxn4ji,5/16/22,12/7/22,0066O00000i7horQAA,0016O00002qIPhDQAW,Live
Total Computer Networks - Cloud Pro,,uddclynvpwbia,5/5/22,12/1/22,0066O00000nJknlQAC,0016O000037J09aQAC,Live
As de Trefle,0015Y00002hBIwFQAW,t7yg2mn7ml354,5/15/22,11/23/22,0066O00000nJsWJQA0,0011C00002oC7seQAC,Live
Grupone - Cloud Pro,0015Y00002yKM2xQAG,43q6nqpwpga3g,5/9/22,10/18/22,0066O00000nJeHlQAK,0016O000037IqaeQAC,Live
Invocare Australia Pty. Ltd._DR3295429 – Adobe Commerce,001a000001OhOT7AAN,5smib7pr2gt6q,5/2/22,10/16/22,0066O00000nKnLtQAK,0011C00002YRlvoQAD,Live
SEPL Pty Ltd atf SFT Trust - Peregrine,0011O00002Uyb1wQAB,ku7n7zh6myzxw,5/6/22,10/13/22,0066O00000mAqILQA0,0011C00002qkJBIQA2,Live
Conab Conserbombas Ltda,0015Y00003DAaRhQAL,muslrl2loydgc,5/26/22,10/12/22,0066O00000nJiiGQAS,0016O000037Iyd5QAC,Live
ST Engineering Aerospace,0015Y0000323MfoQAE,sk4njew7gsbqi,5/30/22,10/5/22,0066O00000nJhRYQA0,0016O000037IxH8QAK,Live
Swimwear Galore (Jabari Trading) Cloud Pro,0011O00002KxHORQA3,vcg4nleovhbh2,5/26/22,9/20/22,0066O00000iiDIUQA2,0011500001IidtJAAR,Live
Hachem - Cloud Pro,0011400001wS3fGAAS,bkhsliwdzicvm,5/9/22,9/14/22,0066O00000nJlNrQAK,0016O000037J0PgQAK,Live
BMC USA (Cloud Pro- New),,mrg22cafmy2no,5/3/22,9/12/22,,0011C00001qfxtxQAA,Decommission Submitted
Dayspring Cards_DR3255842_Mahogany – Adobe Commerce,0013000000vWTyNAAW,kioqdepjalvum,5/6/22,9/11/22,0066O00000nKZHgQAO,0011500001IgEtPAAV,Live
Prada Starter to Pro,0011O00002KxI8kQAF,kfqhb6tlld3jm,5/31/22,9/4/22,0066O00000nK47hQAC,0011C00002SyyBmQAJ,Decommission Submitted
Dusk Retail Limited - Cloud Pro,0015Y00003DBCS4QAP,fqupv7g6gfapw,5/30/22,8/17/22,0066O00000nJiveQAC,0011500001XqcNTAAZ,Live
PT Hita Kanaka Tirta - Masarishop,0015Y00002txXEVQA2,74bq4d23nqrrg,5/2/22,7/20/22,0066O00000ii7NoQAI,0016O000037IUFzQAO,Live
Special Books Services S.A,0015Y00003XoazGQAR,pcpo2vxutp6nw,5/27/22,7/18/22,0066O00000nJi3nQAC,0011C00002Zh1qDQAR,Live
Bain Depot - Cloud Pro,0011O00002KxHZIQA3,l6wdt6bu6jevu,5/2/22,6/22/22,0066O00000nJmZBQA0,0011500001ay4OgAAI,Live
CMS Distribution Ltd - Wellbeing project,0011O00002KxI1CQAV,lgvsm5clqdveo,5/12/22,6/14/22,0066O00000nJog1QAC,0011C000025SyPKQA0,Live
eShopWorld - BCBG - Marquee Brands,0011O00002SsY8NQAV,ielaggmeikedc,5/12/22,6/8/22,0066O00000nK40RQAS,0011C00002pdDZ2QAM,Decommissioned
Brunswick Corporation_DelCity_DR3016266 – Adobe Commerce,001a0000019thaXAAQ,zdthmyt3vb6ua,3/21/22,,0066O00000nJuG1QAK,0011C000020Hux5QAC,Current
Nets Denmark A/S_DR3117389 – Adobe Commerce,00130000010LScLAAW,fonwioba3dudo,3/1/22,,0066O00000nJkqGQAS,0011C00002f7mVtQAI,On Hold
Friedrich Niemann GmbH - Cloud PRO,0015Y00002twzipQAA,foevoggpaz2wo,3/4/22,,0066O00000nJelfQAC,0016O000037IMROQA4,Current
Dusk - Second Cloud Instance,0011O00002KzBEZQA3,r3xs4heptek22,3/1/22,,0066O00000ii2QlQAI,0011500001IiFRkAAN,Current
Oy Duell Bike-Center AB_DR3276544 – Adobe Commerce,0015Y00002yISZKQA4,forelogoh6vcq,3/4/22,,0066O00000nJiMMQA0,0016O000037IlYnQAK,Current
Mast Digital (UK) LTD,0015Y0000321ZzaQAE,4266nba5iyvbo,3/4/22,,0066O00000nJflRQAS,0016O000037Iu2KQAS,Live
Boutinot Wines - Cloud Pro,0015Y00002txnO9QAI,sodhkxdre3cbs,3/3/22,,0066O00000nJab0QAC,0016O000037Iaz8QAC,Current
"Cosmax, Inc._DR3263333 – Adobe Commerce",0011400001aUPbuAAG,ccawzlvc4saau,3/21/22,,0066O00000nJjXaQAK,0011C00002gEALIQA4,On Hold
[Alshaya] [Alo Yoga] AMS_ucy3iycfcg7qq,,ucy3iycfcg7qq,3/14/22,,,0011500001IgG6EAAV,Live
[Alshaya] [Harvey Nichols] AMS_gfj5475w6uzqo_Not_Live,,gfj5475w6uzqo,3/14/22,,,0011500001IgG6EAAV,Current
Midas International General Trading & Contracting Co. W.L.L._DR3256431 – Adobe C,0015Y00002yKcAmQAK,cao5ihyxior4i,3/1/22,,0066O00000nJiMlQAK,0016O000037IrIDQA0,Live
Abena Data APS_DR3250849 – Adobe Commerce,0015Y00002yHikbQAC,vgnbphui7urls,3/1/22,,0066O00000nJiFNQA0,0016O000037Il1CQAS,Live
Save on Scents - Cloud Pro,0015Y00002yKJiCQAW,t27waqszkth2e,3/17/22,,0066O00000nJdncQAC,0016O000037IphtQAC,Current
Keuco GmbH & Co KG - PRO,001a000001MnHmfAAF,g6gztfzp46zzk,3/1/22,,0066O00000iiF9PQAU,0016O000037IeYcQAK,Current
Mondelez Aus Second Instance,0011O00002KxHQZQA3,4e3pfcvphpovw,3/1/22,12/1/23,0066O00000nJfopQAC,0011C00002PBjkCQAT,Decommission Submitted
ITC Limited_DR2888330 – Adobe Commerce,0011O000024kObUQAU,23txbi6folvo6,3/1/22,10/17/23,0066O00000nJiSTQA0,0011C00002R7PNqQAN,Live
Rigg AS Cloud,0015Y0000323eldQAA,czse2ah3jrhko,3/11/22,10/16/23,0066O00000nJi2LQAS,0016O000037IsVDQA0,Live
BAFAR (Onus Comercial),0015Y00002Y3AstQAF,z3es6swgauqug,3/4/22,8/7/23,0061C00000kmMOeQAM,0011C00002zKmWmQAK,Live
Lounge Lover Pty Ltd.- Cloud Pro,0015Y00002tzCzPQAU,kvscd6wtbmr5k,3/4/22,7/19/23,0066O00000iiD2vQAE,0016O000037IeWQQA0,Live
Mimo Tech Company Limited (MMT)_DR2946623 – Adobe Commerce,001a000001W1ACjAAN,funmyhyypx2zw,3/4/22,7/10/23,0066O00000nJiSEQA0,0011C00002Ifg0hQAB,Live
Creative Activity,0015Y00002yKkjtQAC,bqztqkvnl2vqi,3/4/22,6/14/23,0066O00000nJegIQAS,0016O000037IrHAQA0,Live
Padini Dot Com Sdn. Bhd.,0011400001kxk7dAAA,tvxknois5de6m,3/1/22,6/6/23,0066O00000nJaGjQAK,0011500001IijGTAAZ,Live
DH Pace LTD,0015Y00002nBCvHQAW,harifs4szawyg,3/1/22,5/25/23,0066O00000i7h9jQAA,0011C00002kIvH5QAK,Live
Grand Design RV_DR3121731 – Adobe Commerce,0011O0000287TSKQA2,bi4l3cdwabpqw,3/1/22,5/23/23,0066O00000nJiscQAC,0011C00002f7YgLQAU,Live
DMC,0015Y00002qPWz4QAG,k4rwvhxnvmhxq,3/14/22,5/16/23,0066O00000ii1FQQAY,0016O000037IEWoQAO,Live
Toyota Kirloskar Motor Pvt Ltd_DR3216695 – Adobe Commerce + MBI,0013000000yNytjAAC,sz33h3fb4f6im,3/29/22,4/17/23,0066O00000nJrUaQAK,0011C00002f8SD4QAM,Live
Mitchell & Cooper Ltd,0015Y0000322P4wQAE,eytcdy5jc3ymy,3/4/22,4/4/23,0066O00000nJgTsQAK,0016O000037Iv2NQAS,Live
MPS DISTRIBUIDORA MERCANTIL LTDA,0015Y00002hBhHSQA0,bl6o4rfrxv7ko,3/28/22,3/15/23,0066O00000nJfHMQA0,0016O00002qI9QzQAK,Live
Norma Editorial,0015Y00002qOTXDQA4,k2p4qozs4m2ge,3/29/22,3/14/23,0066O00000nJfsGQAS,0011C00002qI1HuQAK,Live
Volkswagen Group España Distribucion_DR3090611 – Adobe Commerce,0011O000026cBBcQAM,knf2f46uianxo,3/1/22,3/13/23,0066O00000nLM2AQAW,0011C00002f8a8AQAQ,Live
XTI Footwear,0015Y00002nDOBAQA4,ze5ho74bmjhbo,3/1/22,3/1/23,0066O00000mApTHQA0,0016O000035FKTHQA4,Live
Spax International_DR3242864 – Adobe Commerce,0015Y00002txXCOQA2,azvytcrdqn2ha,3/1/22,2/21/23,0066O00000nJj8AQAS,0016O000037IMSgQAO,Live
Gourmet Egypt SAE - Cloud Pro,0011O00002Ky2A8QAJ,bnf6zz6uxx7bu,3/23/22,2/15/23,0066O00000mApeaQAC,0011500001Igw4zAAB,Live
Zweirad Joos GmbH,0015Y00002yINYrQAO,ky2jtuhpykrag,3/4/22,2/6/23,0066O00000nJatJQAS,0016O000037IlYOQA0,Live
SPC Brasil,0011O00002OTmkaQAD,g4pkvbpna7xiu,3/2/22,1/5/23,0061C00000i7ZsvQAE,0011500001LPRIIAA5,Live
Cipriani_Cloud,0015Y00002qOUPWQA4,pi6tl52wsfycc,3/1/22,1/3/23,0066O00000mApaSQAS,0011C00002GMHYfQAP,Live
Smithers Oasis (Cloud Pro with BI Pro),0011O00002SsykrQAB,pfg7uxbd2irv4,3/31/22,12/15/22,0066O00000nJg8wQAC,0011C00002pdIhLQAU,Live
Ramsay Services_DR3243030 – Adobe Commerce,0015Y00002txt1mQAA,lo2njlndyqhka,3/18/22,11/23/22,0066O00000nJt7VQAS,0016O000037IbE3QAK,Live
Lowes Manhattan Cloud Pro,0011O00002KxHNjQAN,hguhcb3rsmcvi,3/1/22,11/23/22,0066O00000nJgNcQAK,0011500001IgKEoAAN,Live
Seacret Spa - Cloud Pro,0015Y00002yKXq5QAG,3jfcrpvesl7u2,3/1/22,11/7/22,0066O00000nJeT0QAK,0016O000037IBjqQAG,Live
Flex,0011O00002G5CdzQAF,mzzxgrcswdtfu,3/15/22,10/14/22,0066O00000nJelpQAC,0011C00002f7UlTQAU,Live
ALD Automotive Ltd,0015Y00002qOUAzQAO,6o6x34v5myfke,3/14/22,10/13/22,0066O00000nJduFQAS,0011C00002R4wkaQAB,Live
Minerva Research Labs Ltd,0015Y00002tzfgrQAA,azhw43mghocku,3/3/22,10/12/22,0066O00000iiEUiQAM,0016O000037IhRbQAK,Live
Tisc h(Prune) - Cloud Pro,0015Y0000323qHMQAY,7dw5bhbhgj4co,3/31/22,10/11/22,0066O00000nJiE0QAK,0016O000037IxnAQAS,Live
Mondelez Fundraising Reprovision,0011O00002KxHQZQA3,4swmrdeqkrg5k,3/1/22,10/5/22,0066O00000nJfopQAC,0011C00002PBjkCQAT,Live
QSR Stores Sdn Bhd_DR3202981 – Adobe Commerce AMS - DR3513996 uplift,0011400001rxmuPAAQ,xeorqdet66jxg,3/17/22,9/9/22,0066O00000nJixfQAC,0011C00002hgLLnQAM,Live
United Cellars Starter to Pro,0015Y00002Y1fWFQAZ,venrhe7f2h3qi,3/1/22,8/22/22,0066O00000ii1NyQAI,0011500001IiUzfAAF,Live
Zyxel Networks_DR3224235 – Adobe Commerce,0015Y00002qOUcvQAG,zne3kxtgzjvzi,3/1/22,8/15/22,0066O00000nJhtpQAC,0011C00002qI58GQAS,Live
Popgear Limited,0015Y00002yInRwQAK,kmkstu25ub6xy,3/4/22,8/1/22,0066O00000nJbLVQA0,0016O000037Img5QAC,Live
DrinkSupermarket.com Ltd,0015Y00002yHNiPQAW,4i3pccjz7cpfo,3/4/22,7/29/22,0066O00000iiFL6QAM,0016O000037IilnQAC,Live
Clorox Services Company_DR3271709 – Adobe Commerce,00130000010LRj1AAG,ritjuhnlp62i6,3/31/22,7/18/22,0066O00000nJlzRQAS,0011C00002R76lbQAB,Live
Amorepacific Corp_DR3242820 – Adobe Commerce,00130000010K7WkAAK,vw75fn4ansfpu,3/7/22,7/6/22,0066O00000nJhutQAC,0011C00002R7P4BQAV,Live
Stannah Lifts Limited,0015Y00002yKJj2QAG,lbicjnyilsz7m,3/4/22,6/29/22,0066O00000nJdvhQAC,0011C00002l4eUnQAI,Live
Adobe Commerce Cloud - CMonEtiquette,0015Y00003205lxQAA,qdfuckdfndj36,3/14/22,6/16/22,0066O00000nJjGaQAK,0011C000027Iw2lQAC,Live
Cubic Promote,0015Y00002yHXEmQAO,wqztthfo2wsua,3/22/22,6/7/22,0066O00000nJiduQAC,0016O000037IkfpQAC,Live
Grupo Diagnostico_DR3233048 – Adobe Commerce,001a000001SqLsQAAV,oqk3typ26boic,3/1/22,5/18/22,0066O00000nJicoQAC,0011C00002f7ZdSQAU,Live
Sports Excellence Cloud Expansion,0011O00002Ky2Y3QAJ,obfsmzeyir2g4,3/1/22,5/2/22,0066O00000nJf9EQAS,0011500001WoB0qAAF,Live
Soprema SAS - 2nd Cloud Instance (EU),0013000000kXkOyAAK,5rodvzz7sn6dq,3/4/22,4/7/22,0066O00000nJiF8QAK,0011C00002GKJgWQAX,Live
PT Prestasi - Cloud Pro,0011O00002KxI0mQAF,5pveqwtvfq2y4,3/1/22,4/6/22,0066O00000ii5wqQAA,0011C000021q86TQAQ,Live
The Coca-Cola Company_DR3030542_SA – Adobe AMS,,bmksyxqygt2bq,3/1/22,9/29/21,0061C00000i7XrqQAE,0011500001IibtGAAR,Live
TMT First Ltd,0015Y00002Y1fWyQAJ,ek7sfdpjr3zlq,3/21/22,9/7/21,0066O00000nJbRvQAK,0011C00002ql5YrQAI,Live
Hermandad Farmaceutica Del Mediterraneo_DR2955499– Adobe Commerce,0011O00001zg1FBQAY,eftrf77ocgcv4,1/1/22,,0066O00000nJdbUQAS,0011C00002pdMnHQAU,Current
CameraPro Pty Ltd - Cloud Pro,0011O00002KxHNFQA3,pyo4lauhy77ow,1/4/22,,0066O00000ihzYVQAY,0011500001fyfM2AAI,On Hold
TLC DME,0015Y00002tybROQAY,7sxq54c6hwfbw,1/4/22,,0066O00000iiAqmQAE,0016O000037IdfJQAS,Current
LA County Dept of Animal Care and Control_DR2878368 – Adobe Commerce,0015Y00002Y1kXTQAZ,viv4fsul4rxp6,1/4/22,,0066O00000nJdUmQAK,0011C00002wJLkvQAG,Current
Infosys Limited_DR2931292 – Adobe AMS,0011O00002KxI2NQAV,s37irrxbyarkm,1/1/22,,0066O00000nJbTDQA0,0011C00002kJazzQAC,Decommission in Progress
Rider Shack,0015Y00002tzW6aQAE,esqdeezbezah2,1/4/22,,0066O00000iiECUQA2,0016O000037Igr4QAC,Decommissioned
Tata Motors ltd._DR2808283 – Adobe AMS,001a000001H9htVAAR,qn4ffcjwfg6jc,1/1/22,,0066O00000ihyEXQAY,0011C00001sjIEQQA2,Live
Widergy - Cloud Pro,0015Y00002tz5hcQAA,kzt2j7sriit4o,1/3/22,,0066O00000iiCFLQA2,0016O000037IfEiQAK,Current
MTM Molded Products,0015Y00002twRL4QAM,xaknarrullg3a,1/4/22,,0066O00000ii2T1QAI,0016O000037IL1vQAG,Decommission Submitted
Circle GX Nevada MD,0015Y00002qPWSWQA4,bnggsa5jgki5s,1/4/22,,0066O00000ii1EmQAI,0016O000037IGsxQAG,Decommission Submitted
Rider Shack - New environment,0015Y00002tzW6aQAE,2oj6mb3rsugvg,1/4/22,,0066O00000iiECUQA2,0016O000037Igr4QAC,Current
Vinicio Cloud,0011O00002KxI4wQAF,h4xhnkjxostba,1/1/22,10/10/23,0061C00000jEmP0QAK,0011500001IiiL0AAJ,Live
Groupe RETIF,0011O000020nhmVQAQ,2qbhhymcjivqm,1/1/22,6/1/23,0066O00000i7gqrQAA,0011500001Iiq6GAAR,Live
Amber,0015Y00002qOUYIQA4,krayywm4vm4ce,1/1/22,6/1/23,0066O00000mAojLQAS,0011500001IgXoIAAV,Live
Arbor Memorial Services,0013000000scA8rAAE,oy7pu6bgzmjla,1/3/22,5/17/23,0066O00000i7ezSQAQ,0011C00002f7IpWQAU,Live
Imeca Lumber & Hardware,0015Y00002nAwAWQA0,7rv2jpnd7476u,1/4/22,4/13/23,0066O00000i7gnYQAQ,0016O00002qIKsjQAG,Live
Health 2000 - Cloud Pro,0011O00002SsscrQAB,6w3ncnvelkvwq,1/1/22,3/30/23,0061C00000jC644QAC,0011C00002f80gxQAA,Live
Van Arendonk Schoenen Webshop BV- Cloud,0015Y00002qOU8cQAG,k3ors3ou6pxdo,1/3/22,3/7/23,0061C00000i7Z39QAE,0011C00002qHutrQAC,Live
Juegos de Video Latinoamerica - Cloud Pro,0015Y00002qOU9nQAG,v6lsfpmx7ua6k,1/3/22,3/3/23,0066O00000mApxcQAC,0016O000035FLxrQAG,Live
Sketch Books,0015Y00002qOUERQA4,564nmuz4pem7k,1/4/22,2/7/23,0066O00000i7f7WQAQ,0016O00002qIEzoQAG,Live
Fissler GmbH_DR2953467 – Adobe Commerce,0011400001aSOtpAAG,pczl475baaqmy,1/1/22,1/25/23,0066O00000nJey2QAC,0011C00002um41uQAA,Live
Isojoen Konehalli Oy (IKH)-Cloud,0011O00002OTmvsQAD,xjqjpkilsolyg,1/3/22,1/25/23,0061C00000fuUkuQAE,0011C00002cS6x9QAC,Live
Grupo Julio - Upgrade to Pro,0011O00002KxI89QAF,dsxhkqljhleki,1/3/22,1/21/23,0066O00000iiB0DQAU,0011500001IhkSFAAZ,Live
Cord Financial Services,0015Y00002nCxZ8QAK,wu24qbk35wyio,1/3/22,1/16/23,0066O00000mAolRQAS,0016O000035FHi3QAG,Live
Big Bike Parts,0015Y00002twgp9QAA,wsxflcq6tovqo,1/3/22,1/4/23,0066O00000ii2gtQAA,0016O000037ILm3QAG,Live
Groupe SEB Moulinex G S M._DR2986811 – Adobe Commerce,0011400001ZdQx6AAF,t4ilnx7pzqtia,1/1/22,12/21/22,0066O00000nJiifQAC,0011C00002R7PHkQAN,Live
Bv Aveve_DR2895929 – Adobe Commerce,0015Y00002Y2S6uQAF,kz3c4dqu3ohd4,1/1/22,12/14/22,0066O00000nJaaEQAS,0011C00002xf3PpQAI,Live
Qualimed,0015Y00002qOUElQAO,zl77x2yx3h3iq,1/10/22,12/7/22,0066O00000ii01IQAQ,0011500001gNbltAAC,Live
Metric - Harrco Design and Manufacturing Limited,0015Y00002qNyg3QAC,3fcg35i6exxno,1/4/22,12/1/22,0066O00000ii06IQAQ,0016O000037IEL0QAO,Live
Bazar El Regalo / Kyoto Electrodomésticos,0015Y00002qOU3XQAW,jz67clozjfily,1/3/22,11/10/22,0066O00000iiFhRQAU,0011C00002s9YtzQAE,Live
Kooyman B.V. Cloud Pro,0015Y00002qOU9rQAG,dbxtdnmvdi4ry,1/3/22,10/31/22,0061C00000k8ocBQAQ,0011C00002S82XxQAJ,Live
Fero-Term d.o.o.- Commerce_Cloud_Pro,0015Y00002qOUB0QAO,ws7la2rfuqxiw,1/21/22,10/27/22,0066O00000i7f2vQAA,0016O00002qIETYQA4,Live
Confluent Technology Group - ACOM - NB,0015Y00002qNc4cQAC,dr3vdr4he2cok,1/4/22,10/20/22,0066O00000ihzeTQAQ,0016O000037IBiWQAW,Live
Dish Commerce (OnTech) DR2830540,,e2szzkipexnqo,1/20/22,10/13/22,0061C00000k9XJSQA2,0011C00002R7DQeQAN,Live
PC Parts Plus - Cloud Pro,0011O00002V1nxqQAB,iszwtkfs3il2e,1/4/22,10/11/22,0061C00000jzYVyQAM,0011C00002upE0PQAU,Live
Tata Steel Ltd_DR2591040 – Adobe Commerce,0011400001aTuTiAAK,j4s62txvazkeq,1/3/22,9/27/22,0066O00000nJeMKQA0,0011C00002R7QKxQAN,Live
Billiard Factory,001a000001VQQ0CAAX,lva5pbvgyjwag,1/4/22,9/18/22,0066O00000mAqEJQA0,0011C00002Zh79yQAB,Live
Vila Nova,0011O00002SstsvQAB,t7y7koz2gzcws,1/4/22,9/13/22,0066O00000mAqURQA0,0011C00001wE2OSQA0,Live
EXO - Cloud Pro,0015Y00002yHNhjQAG,cwt7hllmfsfzc,1/3/22,9/6/22,0066O00000iiFBfQAM,0016O000037IiYXQA0,Live
Errea Sport,00130000010NP6oAAG,qb2txgphdkmsw,1/10/22,8/29/22,0066O00000ii2VCQAY,0011C000021qlHOQAY,Live
CPA Alberta - Cloud Pro,0015Y00002hCcvUQAS,svxfu23j2aq3m,1/4/22,8/4/22,0066O00000i7fTXQAY,0016O00002qIGQEQA4,Live
Damiani,0015Y00002hBhHDQA0,xvj6goe357ori,1/3/22,7/25/22,0061C00000i7diGQAQ,0011C00002jBg31QAC,Live
The Telecom Shop - Cloud Pro,0011O00002KxHPyQAN,hvb3dqipwsuaq,1/4/22,7/1/22,0066O00000iiBu8QAE,0011C000027IifeQAC,Live
WineRacks,0011O00002UybtlQAB,yad7nceekthyq,1/4/22,6/28/22,0066O00000iiFitQAE,0011C00002l4eIrQAI,Live
Belt Nutrition Comércio Alimentos Ltda,0015Y00002tzlqkQAA,kpten6f35rl4c,1/31/22,6/22/22,0066O00000iiEgPQAU,0016O000037IhSKQA0,Live
Banda Cloud Pro,0015Y00002tzCKHQA2,brdgd25s2ikzs,1/3/22,5/31/22,0066O00000iiD14QAE,0016O000037IfNjQAK,Live
Hunting & Fishing NZ-Cloud conversion,0011O00002KxIDnQAN,clzyxzsbouuxo,1/31/22,5/18/22,0061C00000i7XJZQA2,0011500001IieuCAAR,Live
Lyco Direct Ltd - Cloud Pro,0011O00002KxIO1QAN,pmimktdtpihfw,1/17/22,5/12/22,0061C00000kA3U4QAK,0011500001IiYX9AAN,Live
Swanndri New Zealand Ltd - Cloud Pro,0011O00002KxIDyQAN,ndzejziwf3ukg,1/10/22,5/11/22,0066O00000ii9BrQAI,0011C00002X5gioQAB,Live
Church & Dwight Ltd (Pro),0015Y00002Y1fLIQAZ,6og7wjs75i466,1/4/22,5/9/22,0066O00000iiC72QAE,0011C00002mok9qQAA,Live
Finnish Red Cross Starter to Pro,0011O00002OTmxoQAD,p4pzwwarn4uka,1/1/22,5/4/22,0066O00000ii9q1QAA,0011C00002j9A9BQAU,Live
